he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
4099	0.538194444444444	0.411357340720222	0.5	0.315789473684211	4	0.0367892976588629	0.131428571428572	0.0841089345437172	0.291666666666667	0.4375	0.114220187053962	0.283965284188639	0.191633512814112	0.478862966649103	0.0889576230341401	0.158279389638171	0.0760906060538049	0.483345798628819	0.0958115543978086	0.154694869731011	0.0651228354217531	0.47965451424254	6	13	5	5	9	4.85320979333245	9	18.8126324200813	0.629032258064516	31
4102	0.46	0.265	0	0.1	3	0.458333333333333	0.452054794520548	0.455194063926941	0.458333333333333	0.5	-0.0183826702338828	0.806679899887805	0.810169491525424	0.351190476190476	-0.0438826976699525	0.92424979513467	0.927434179113792	0.364603234987023	-0.044991567476615	0.924238723419827	0.927500585709876	0.364507939789739	1	16	1	9	5	2.13886333845551	5	5.03768022092882	0.8	30
4104	0.638671875	0.193761814744802	0.75	0.217391304347826	5	1e-04	1e-04	1e-04	0.0833333333333333	0.375	0.472932101967748	0.40301736614747	-0.132648442603498	0.384847954141432	0.480104967573966	0.13979215672332	-0.654579847133011	0.379676522116237	0.480104967573966	0.13979215672332	-0.654579847133011	0.379676522116237	15	8	1	11	14	14.1924480677284	14	11.6026341882221	0.628205128205128	39
4106	0.357777777777778	0.235537190082645	0.333333333333333	0.181818181818182	2	0.0353697749196141	0.128712871287129	0.0820413231033714	0.25	0.416666666666667	0.56829499953464	0.643353693576306	0.173865704499034	0.294435474435474	0.490060526527978	0.631257922168577	0.276890499727801	0.332881694073831	0.497473623215878	0.628243135186985	0.260224175311863	0.326593568944205	6	15	1	11	2	3.56950780739523	2	5.5320777545344	0.608108108108108	37
4109	0.367768595041322	0.403114186851211	0.272727272727273	0.294117647058823	4	0.148387096774194	0.156327543424318	0.152357320099256	0.375	0.5	0.0492970104210106	0.334535281409006	0.300028793550245	0.408180055238879	0.028707464625978	0.123237173889035	0.0973236237491065	0.424990903741912	0.028400800977085	0.12288644273484	0.0972475500728838	0.425075387024956	4	12	4	6	9	5.15868921778838	9	16.0813028844483	0.75	28
4111	0.124444444444444	0.388671875	0	0.25	3	0.354166666666667	0.217125382262997	0.285646024464832	0.354166666666667	0.541666666666667	0.0528412173395635	0.554545522729489	0.529693980116732	0.274358083055247	-0.0287154574891458	0.749179729635791	0.756181100868842	0.362496595515717	-0.0105972285360638	0.747402624068631	0.750051386646609	0.355585224312568	2	17	2	6	5	8.54602608174948	5	10.9555803551186	0.838709677419355	31
4114	0.255	0.0540123456790125	0.1	0.0555555555555556	2	0.436619718309859	1e-04	0.21835985915493	0.4375	0.5625	0.0527645854211146	0.490218291141998	0.461821527138914	0.132722832722833	0.392287095882934	0.828450189949103	0.717712411751173	0.175050608730248	-0.0333784191102088	0.800105554898243	0.806562202766072	0.263738982300281	2	15	0	7	2	2.24099300363352	2	1.58431115991098	0.928571428571429	28
4118	0.20414201183432	0.127066115702479	0.0769230769230769	0.136363636363636	2	0.375	1e-04	0.18755	0.375	0.4375	-0.0264611069796346	0.274374156924262	0.293080041570309	0.16166712075803	0.227674979356692	0.656918935646161	0.555781497188748	0.212216109993931	-0.0447953159900252	0.622762795234965	0.638936738142271	0.267217714850251	3	18	1	9	2	0.115116188944033	2	4.58595067979144	0.914285714285714	35
4119	0.617283950617284	0.750692520775623	0.444444444444444	0.368421052631579	5	0.162790697674419	0.341584158415841	0.25218742804513	0.395833333333333	0.416666666666667	0.0912433888961739	0.522167799264133	0.474191224693853	0.747148319516741	0.076562590785172	0.458974286422708	0.414117612976811	0.582728989795449	0.0529247865996408	0.431754851292961	0.399999978178266	0.613120008206799	9	8	1	7	14	15.2490937542803	14	6.47019085251663	0.303571428571429	28
4120	0.46875	0.244834710743802	0.5	0.0909090909090909	3	1e-04	0.458333333333333	0.229216666666667	0.291666666666667	0.458333333333333	0.4941088942556	0.646525810116933	0.301284039451647	0.336752172459893	0.341007292924779	0.69497851525301	0.537139817372556	0.379501854601447	0.325967404368936	0.658593535187836	0.493486714106872	0.385113760776172	5	13	2	10	5	5.13841247609892	5	8.02686502812353	0.661764705882353	34
4126	0.538194444444444	0.68005540166205	0.416666666666667	0.631578947368421	6	0.127272727272727	0.0369588173178459	0.0821157722952866	0.3125	0.3125	0.231326327807149	0.350836826768608	0.155476248614737	0.649344788556486	0.206912805782659	0.0879215915347153	-0.150035475437691	0.62659760921256	0.21499709309657	0.0640093627810713	-0.192340345478585	0.618055587612593	6	10	9	2	20	21.1865054812548	20	38.6484943680532	0.370967741935484	31
4128	0.060546875	0.18	0.0625	0.1	3	1e-04	0.285714285714286	0.142907142857143	0.3125	0.5	0.0205984789252968	0.381334849669486	0.368323269856015	0.131924019607843	0.188469135610048	0.63261360069682	0.547292142019326	0.204650873179888	-0.0181943297321763	0.569766487597275	0.577454421185106	0.225388007545268	3	19	0	11	5	4.64716003644781	5	0.743578371184715	0.930555555555556	36
4130	0.6328125	0.744444444444444	0.375	0.2	6	0.255813953488372	0.576470588235294	0.416142270861833	0.4375	0.583333333333333	-0.0414296495436718	0.642715609482096	0.656928923932157	0.760395100069013	0.0173100922236717	0.573103771598087	0.565583990408621	0.445163863912928	-0.0428556661686644	0.523975018856812	0.543537042961994	0.511910339458397	4	8	2	7	20	13.2673574202604	20	16.6509121136949	0.369565217391304	23
4131	0.650510204081633	0.704081632653061	0.214285714285714	0.476190476190476	5	0.3125	0.193083573487032	0.252791786743516	0.3125	0.3125	0.0736121530382595	0.517254313578395	0.478894624962041	0.712770562770563	0.0436867944968019	0.334726191360998	0.304334809128831	0.596887284690906	0.0449340822232307	0.329532987396996	0.297988756458049	0.590527491163253	10	11	3	8	14	20.5903991119431	14	19.851476923745	0.414285714285714	35
4132	0.263671875	0.127066115702479	0.1875	0.0454545454545454	2	0.168831168831169	0.47305389221557	0.320942530523369	0.270833333333333	0.479166666666667	0.00123788587833126	0.452190641671185	0.451511675720129	0.191915038543328	0.0416114029541595	0.759013365969052	0.748550186454878	0.310615507795446	-0.0317484240959609	0.730269614586126	0.738569617249266	0.316023110337219	2	21	1	11	2	0.221346946908628	2	3.22119997930943	0.894736842105263	38
4133	0.686224489795918	0.674586776859504	0.428571428571429	0.5	7	0.231121281464531	0.148636763412489	0.18987902243851	0.25	0.270833333333333	-3.69334814320328e-05	0.330319378860917	0.330344111584237	0.705171462524404	0.00126344287849774	0.0720335856231324	0.0708596698899299	0.620581685433539	-0.000937539129996103	0.0663196253274717	0.06719416729632	0.617159462624921	11	10	6	5	27	16.1721528196023	27	27.19464135818	0.458333333333333	36
4135	0.6484375	0.497041420118343	0.625	0.615384615384615	4	0.0184049079754601	1e-04	0.00925245398773006	0.395833333333333	0.520833333333333	-0.0153104583573283	-0.0826831214547021	-0.0663567114302912	0.580525833815308	0.0241814652410949	-0.748101155247183	-0.791420323532884	0.558144233130657	0.0214686871677124	-0.749356817860313	-0.78773718829388	0.559318449402213	5	4	6	3	9	6.76592680075883	9	21.4808074852418	0.5	21
4136	0.5	0.13265306122449	0.25	0.142857142857143	2	0.333333333333333	1e-04	0.166716666666667	0.458333333333333	0.625	0.367297077187585	0.594606822911954	0.359267734553776	0.283766233766234	0.418280632421037	0.62624142072228	0.357493320476413	0.270678964067136	0.228881824890245	0.606740798578681	0.490014353033054	0.346607099751491	2	10	2	5	2	2.1397625793772	2	9.03290921046534	0.772727272727273	22
4137	0.497777777777778	0.090702947845805	0.266666666666667	0.0952380952380952	2	0.270833333333333	1e-04	0.135466666666667	0.270833333333333	0.479166666666667	0.454109008754589	0.663936741033606	0.384376616658045	0.270728291316527	0.471717468031328	0.729884390782284	0.488691007421508	0.262960972557004	0.333634751756951	0.664484516771256	0.496499128498416	0.324941106621016	6	15	0	11	2	12.1189148702959	2	9.09978934216643	0.75	36
4140	0.482142857142857	0.358725761772853	0.571428571428571	0.105263157894737	4	1e-04	0.520833333333333	0.260466666666667	0.208333333333333	0.520833333333333	0.375251995718535	0.557494423808096	0.29170549860205	0.427830940988836	0.304376903484513	0.430251625227086	0.180952476093884	0.396082863002737	0.237593443446461	0.402193736651702	0.215895694744963	0.43229736345872	8	11	1	9	9	8.67229480310133	9	13.0415792203513	0.590909090909091	33
4141	0.406666666666667	0.59625	0.4	0.35	3	0.00826446280991741	0.260237780713342	0.13425112176163	0.229166666666667	0.395833333333333	0.173547270655048	0.426181313552119	0.305684806797491	0.53495670995671	0.18952391805645	0.479903330163172	0.35828251885038	0.491597952125202	0.131725608890615	0.440069959310786	0.355123165646061	0.522080629882683	8	12	3	8	5	11.5876463550946	5	10.5112538037375	0.5	35
4142	0.331111111111111	0.557098765432099	0.266666666666667	0.277777777777778	5	0.107806691449814	0.33456561922366	0.221186155336737	0.270833333333333	0.479166666666667	0.0135093873057034	0.433467602439105	0.425709286767985	0.474894102313457	0.071208530848383	0.372986065533864	0.324914197329065	0.438806939315492	-0.00387262680095521	0.348103378908967	0.350618192301513	0.466005214769836	8	12	1	8	14	13.9937701721572	14	9.12142860212079	0.712121212121212	33
4143	0.060546875	0.244897959183674	0.0625	0.19047619047619	2	1e-04	0.125	0.0625500000000001	0.3125	0.4375	0.0381602680168453	0.23880811794683	0.208608402479155	0.170756343077772	0.0915132799765006	0.461338580810549	0.407078378453878	0.203291142351698	0.0141409765651446	0.372758514645231	0.363761480653307	0.211565968560499	2	21	3	7	2	5.15081184495999	2	12.0410948884192	0.905405405405405	37
4146	0.329861111111111	0.277777777777778	0.0833333333333334	0.142857142857143	2	0.395833333333333	0.320754716981132	0.358294025157233	0.395833333333333	0.458333333333333	-0.0495272399819901	0.592193097507977	0.611437524481003	0.311950146627566	-0.0402516084698414	0.737306081504504	0.747470788454818	0.368240306009967	-0.0504073473132882	0.736959036138119	0.749581945961553	0.369163148556352	2	17	2	9	2	0.544409036749122	2	6.79552677629874	0.818181818181818	33
4147	0.3046875	0.532136105860113	0.25	0.391304347826087	5	0.0985915492957746	0.152507676560901	0.125549612928338	0.25	0.291666666666667	0.0172554810434185	0.27771513709852	0.265032926697614	0.453535056795926	0.0247493877885252	0.0766583496948955	0.0532262797443026	0.452231073329902	0.010881959917618	0.072663682036229	0.0624614248401184	0.457609451428046	8	15	4	8	14	9.0437792990925	14	18.6353916399601	0.717948717948718	39
4148	0.400510204081633	0.332409972299169	0.214285714285714	0.210526315789474	3	0.302904564315353	0.224489795918367	0.26369718011686	0.3125	0.479166666666667	-0.0356770498863673	0.418455208798454	0.438488290084876	0.377768100603415	-0.0272958724111529	0.426125205648586	0.441373405886972	0.404285164051745	-0.0379759423494244	0.424177748706828	0.445245089216791	0.406606551387805	3	17	3	7	5	2.52748018845	5	10.7389776591329	0.772727272727273	33
4149	0.451171875	0.462809917355372	0.3125	0.454545454545455	2	0.181585677749361	0.00900900900900898	0.0952973433791848	0.229166666666667	0.291666666666667	-0.0315528017399365	0.138006961116951	0.164373323954807	0.472384203880914	-0.0162839313725779	0.191421396315338	0.204377262373313	0.472787848752566	-0.0325905192282393	0.179707857613237	0.205597836594654	0.47597252834258	8	15	7	4	2	8.14334785485955	2	31.8252187180722	0.644736842105263	38
4150	0.615234375	0.49875	0.5	0.5	3	0.103327495621716	1e-04	0.0517137478108581	0.166666666666667	0.333333333333333	0.204650900991452	0.300113377773132	0.120025881591718	0.568198529411765	0.198524894895472	0.30223369020639	0.129397400680826	0.555696340326983	0.188101415223921	0.278810779722229	0.111724993982253	0.561383401272595	12	10	4	6	5	7.02554109935734	5	19.2764759348117	0.416666666666667	36
4154	0	0.239197530864197	0	0.0555555555555556	2	1e-04	0.5625	0.2813	0.395833333333333	0.5625	0.0670946869474714	0.795774135704164	0.781086181589432	0.147355085897911	0.473086419697409	0.967415249462845	0.938159212904624	0.205567887769954	-0.0258190213374448	0.947595474455049	0.948914453275952	0.290742644210405	0	17	1	10	2	3.8699195198731	2	5.06660083436098	0.919354838709677	31
4158	0.277777777777778	0.375	0	0.0555555555555556	2	0.416666666666667	0.5625	0.489583333333333	0.416666666666667	0.5625	-0.0491771585993572	0.902563978637539	0.907131011608624	0.358928571428571	-0.0159298908303115	0.963566605821242	0.964137885391893	0.341284167605366	-0.0490568532728196	0.962568093178602	0.964318514573715	0.355136634886349	1	15	0	10	2	1.32053331220547	2	0.267597806643583	0.783333333333333	30
4159	0.42	0.489795918367347	0.333333333333333	0.380952380952381	2	0.115044247787611	0.125	0.120022123893805	0.25	0.354166666666667	-0.000881272949816406	0.242594859241126	0.243261752189013	0.47719421101774	-0.00886301379168371	0.279244491991883	0.28557643787609	0.478906567137108	-0.00959264400391696	0.279072553949826	0.285922445719229	0.47924819418129	6	15	4	7	2	0.252026764011466	2	14.1832358721877	0.625	36
4163	0.512755102040816	0.41125	0.285714285714286	0.25	4	0.284345047923323	0.243856332703214	0.264100690313268	0.291666666666667	0.4375	-0.0243847483895717	0.426830143141678	0.440474042824829	0.473089548319328	-0.0199817154749917	0.231336965699223	0.246395280779302	0.454486500159378	-0.0246446222665408	0.230244988877737	0.24875903860253	0.45525203961385	7	14	2	7	9	5.08468794831893	9	8.31113940734316	0.691176470588235	34
4167	0.18	0.209750566893424	0.2	0.142857142857143	2	1e-04	0.189710610932476	0.0949053054662379	0.291666666666667	0.458333333333333	-0.0330891042306783	0.156227842117703	0.183253260123542	0.20406162464986	0.0270958700529647	0.431462577446627	0.415628523866659	0.255867200876776	-0.0404008190430975	0.388477292927487	0.412223927663805	0.257583989653548	5	18	1	8	2	0.521014922016248	2	5.40718442831232	0.888888888888889	36
4168	0.60969387755102	0.512471655328798	0.357142857142857	0.380952380952381	5	0.261213720316623	0.147208121827411	0.204210921072017	0.270833333333333	0.354166666666667	0.0952676463972814	0.414069423028457	0.352371367467606	0.573520923520924	0.0746691230278847	0.229236339424442	0.167039942406693	0.526402095880914	0.0624366289848642	0.22303171038594	0.17128984169592	0.528627573199039	6	15	6	4	14	16.2071597507329	14	27.9468831126337	0.6	35
4173	0.706611570247934	0.724173553719008	0.454545454545455	0.681818181818182	5	0.217081850533808	0.0301249081557678	0.123603379344788	0.333333333333333	0.1875	0.064006139677667	0.238679969301612	0.186618563463431	0.745112414467253	0.0519366505554387	0.210618966581571	0.167375224576605	0.697769061199597	0.0492106604714989	0.211837120214561	0.171043629731596	0.683945850057168	11	8	8	2	14	17.2750578681498	14	36.3344948929456	0.303030303030303	33
4174	0.591111111111111	0.664256198347107	0.533333333333333	0.409090909090909	6	0.0513833992094862	0.237728585178056	0.144555992193771	0.1875	0.3125	0.0288422219277413	0.321603184364531	0.30145561210241	0.657738387738388	0.0461625337132896	0.00466136344271517	-0.0435096876956811	0.587111994916394	0.0254993607369296	-0.00408905062702059	-0.0303626392552447	0.603538066552789	10	12	6	5	20	12.5414532448151	20	25.3715686449696	0.472972972972973	37
4175	0.1171875	0.498046875	0.125	0.1875	3	1e-04	0.452991452991453	0.226545726495726	0.479166666666667	0.5625	0.0953263470027294	0.620446810661455	0.580452920143027	0.397253787878788	0.310344647229736	0.782093539011748	0.684035714197029	0.337520303565991	0.0251327631786705	0.682940926942387	0.674766920989752	0.425383342056746	1	11	2	8	5	2.99703348154978	5	7.21561764991913	0.75	24
4176	0.57421875	0.48	0.375	0.2	6	0.208333333333333	0.411764705882353	0.310049019607843	0.208333333333333	0.458333333333333	0.1470157030364	0.564771274904144	0.489757634876566	0.544403594771242	0.0869558784296026	0.164296467140493	0.0847062993821894	0.468509689627582	0.0828080417787826	0.127061241264485	0.0482485690035122	0.47484541446597	7	15	2	9	20	7.74632752915856	20	10.0386188790374	0.597222222222222	36
4178	0	0.546712802768166	0	0.235294117647059	3	1e-04	0.398230088495575	0.199165044247788	0.416666666666667	0.520833333333333	0.344253236164143	0.733285100043723	0.593265396544085	0.339118022688002	0.460505785430405	0.82651422917156	0.678428857727705	0.289689550879364	0.211961001024416	0.763880545630895	0.700370851346127	0.38681915146115	0	16	4	6	5	9.76769078441343	5	13.9515268794381	0.724137931034483	29
4179	0.621527777777778	0.658950617283951	0.416666666666667	0.388888888888889	4	0.197324414715719	0.257731958762887	0.227528186739303	0.3125	0.4375	0.0462212903840656	0.435378687832705	0.408016443987667	0.675694444444444	0.0249528926061088	0.36582348540771	0.349593973682647	0.580793443105844	0.0220912745914006	0.365987314850865	0.351664763105344	0.585025073621409	9	9	2	7	9	6.08252671361641	9	8.69801196792679	0.366666666666667	30
4180	0.464444444444445	0.651859504132231	0.466666666666667	0.363636363636364	5	1e-04	0.28382502543235	0.141962512716175	0.208333333333333	0.333333333333333	0.00384938160765297	0.323775026844082	0.32116192002445	0.597204867204867	0.0725020604229867	0.251933050913123	0.193457023281331	0.525532626445404	-0.00109996706028853	0.200503761285855	0.201382214543617	0.563723746272346	12	10	3	9	14	11.7056707975066	14	15.0906917701911	0.594594594594595	37
4182	0	0.297520661157025	0	0.272727272727273	2	1e-04	0.0434782608695651	0.0217891304347825	0.333333333333333	0.375	0.135211531985138	0.23043543071037	0.110112359550562	0.177432216905901	0.149096000035281	0.284523364170473	0.159157042558042	0.187575806179641	0.117299024869785	0.274789785948084	0.178419153842066	0.192092810458182	3	20	2	9	2	2.57287210872697	2	7.10851897626989	0.894736842105263	38
4183	0.63905325443787	0.736570247933884	0.384615384615385	0.636363636363636	6	0.248554913294798	0.072987208427389	0.160771060861093	0.291666666666667	0.208333333333333	0.0538569610048419	0.292869640801765	0.252617912880027	0.726344867253958	0.0413594923136012	-0.0526450864652688	-0.0980603031325502	0.65820370181897	0.0472214722908516	-0.0708195294020306	-0.123891332833349	0.643884550955075	11	10	7	4	20	15.7248178146451	20	35.8381968077598	0.328571428571429	35
4185	0.73469387755102	0.674586776859504	0.357142857142857	0.818181818181818	4	0.270833333333333	1e-04	0.135466666666667	0.270833333333333	0.125	0.0166529483422777	0.127706844895137	0.112934590453742	0.720227484933367	0.0334089385685381	0.170775648120456	0.142114607751996	0.659660028231735	0.0078803362096713	0.138063347336178	0.131217045561975	0.659115666773991	12	10	9	2	9	12.6159635238234	9	41.4095294228593	0.375	36
4189	0.142011834319526	0.326989619377163	0	0.0588235294117647	2	0.395833333333333	0.583333333333333	0.489583333333333	0.395833333333333	0.583333333333333	-0.000408456475396604	0.873336998635885	0.873388713835577	0.263273001508296	0.0331329151838794	0.962297134663349	0.961005120632666	0.311341094780138	-0.0389736567134352	0.960180707010566	0.961674395946291	0.330635432236862	1	18	0	8	2	3.97424683737038	2	3.87369294133431	0.85	30
4191	0.126666666666667	0.375	0.133333333333333	0.409090909090909	3	1e-04	1e-04	1e-04	0.3125	0.3125	0.106021682605242	0.0558725766095679	-0.0560965573995338	0.281505791505791	0.117370332149238	-0.329661000801195	-0.506476667659464	0.278078594725654	0.117370332149238	-0.329661000801195	-0.506476667659464	0.278078594725654	5	17	6	5	5	8.09936796975922	5	23.425195691244	0.824324324324324	37
4193	0.615	0.715976331360947	0.2	0.461538461538462	6	0.416666666666667	0.21608040201005	0.316373534338358	0.416666666666667	0.5625	0.0874355542307026	0.558851942946281	0.516584215943424	0.719517439082657	0.0333171853049538	0.538099848677545	0.522180239163382	0.569202446901184	0.0355750523456893	0.531474836631712	0.514192198669433	0.563772293965052	7	6	0	7	20	14.6690677343423	20	5.52600055456667	0.391304347826087	23
4195	0.470414201183432	0.0512465373961217	0.538461538461538	0.0526315789473685	4	1e-04	1e-04	1e-04	0.25	0.541666666666667	0.203961925148585	0.127032390905878	-0.0966405209412462	0.227968960863698	0.218834127668197	-0.308563320118026	-0.675141434701859	0.223861692201974	0.218834127668197	-0.308563320118026	-0.675141434701859	0.223861692201974	6	14	0	9	9	5.13473849354221	9	3.09328400671126	0.859375	32
4196	0.490234375	0.615702479338843	0.5	0.590909090909091	4	1e-04	0.0205479452054796	0.0103239726027398	0.166666666666667	0.229166666666667	0.0102409565745564	0.0549791591115077	0.0452011050913135	0.578793693514088	0.016596524799648	-0.105777095877434	-0.124438873527624	0.573245221026967	0.0141162483779785	-0.105688960432946	-0.121520624124107	0.574816110682427	16	6	2	10	9	24.1831116609109	9	18.8664584323111	0.578947368421053	38
4204	0.341796875	0.340264650283554	0.3125	0.173913043478261	2	0.0447761194029851	0.323529411764706	0.184152765583845	0.229166666666667	0.395833333333333	-0.036986709411383	0.32224240412112	0.346416313991536	0.353082911506824	0.0281164550635152	0.510302992803806	0.496136126856436	0.380558762733972	-0.0388706513318388	0.441003788061616	0.461919334017428	0.391312310208687	6	17	2	10	2	0.741167785428357	2	6.6008925895949	0.782051282051282	39
4205	0.664444444444444	0.607709750566893	0.733333333333333	0.428571428571429	4	1e-04	0.172866520787746	0.086483260393873	0.125	0.333333333333333	0.0186173949697906	0.163973584375439	0.148113680292075	0.652147525676937	0.0178801629237001	0.0259070859007122	0.00817305859629902	0.619027196553662	0.0164571781739145	0.0208838437690303	0.00450073499280601	0.623129946299152	12	9	5	6	9	5.1756161347837	9	19.2782197108338	0.5	36
4222	0	0.403114186851211	0	0.294117647058823	3	1e-04	0.156327543424318	0.0782137717121588	0.416666666666667	0.5	0.172807343696521	0.42358975369167	0.303172916350387	0.247426940124709	0.232838941166515	0.54977114476302	0.413123424276019	0.260577309745844	0.119009276135532	0.527068848530591	0.463182598115341	0.28729166089865	0	14	5	6	5	10.2535804244579	5	15.189767240347	0.844827586206897	29
4226	0.310650887573964	0.65625	0.0769230769230769	0.4	4	0.375	0.242603550295858	0.308801775147929	0.375	0.375	0.188063057239197	0.593590327051571	0.499456606117063	0.544862395668847	0.0733641262271309	0.563495397588334	0.528936214573256	0.4960211433975	0.0968749397971422	0.56336762291454	0.51653165621671	0.481962704144547	6	14	3	8	9	7.21549317410594	9	12.5553145626518	0.53030303030303	33
4230	0.337777777777778	0.439508506616257	0.133333333333333	0.391304347826087	3	0.3125	0.0580204778156997	0.18526023890785	0.3125	0.291666666666667	0.0326285784828551	0.322779529972881	0.299937485268045	0.413496906517501	0.0350782883112571	0.146762574298461	0.115744401472469	0.427278741750806	0.0140287258738003	0.152009538699437	0.139944049534222	0.428440312782282	5	17	5	7	5	2.84007022078611	5	18.1692071372687	0.723684210526316	38
4233	0.769230769230769	0.518518518518519	0.538461538461538	0.388888888888889	5	0.176470588235294	0.142857142857143	0.159663865546219	0.25	0.4375	0.0542614783896594	0.344015080113101	0.306378132118451	0.651093807934742	0.043159816832823	0.241337325400219	0.207116624127784	0.595048532137227	0.0369782046970354	0.239753769057319	0.210561760231492	0.59730557650753	10	9	3	6	14	7.9799949561346	14	17.3210246685928	0.532258064516129	31
4235	0.334319526627219	0	0.307692307692308	0	4	0.0414746543778801	1e-04	0.02078732718894	0.3125	0.520833333333333	0.13476917546192	0.229671432835011	0.109684323167469	0.132140837104072	0.1596647616032	0.373257020985327	0.254175059693582	0.137932366592975	0.111256987016807	0.29468799702689	0.206393757622206	0.148179557724992	4	15	0	11	9	4.00364774735383	9	2.7026523476168	0.926470588235294	34
4236	0.393491124260355	0.49875	0.0769230769230769	0.05	2	0.375	0.520833333333333	0.447916666666667	0.375	0.520833333333333	0.027082384938472	0.878381054280028	0.874995638030173	0.484831566283179	0.00941881851854228	0.910531334445544	0.90968063271639	0.390107660498521	-0.0169056123024481	0.908863311536324	0.910378419234676	0.405427238362573	2	18	0	11	2	3.09157242225826	2	1.35578254838544	0.606060606060606	33
4239	0.291666666666667	0.188365650969529	0	0	3	0.416666666666667	0.5625	0.489583333333333	0.416666666666667	0.5625	-0.0471751267735492	1	1	0.244101633393829	-0.0358356826644149	1	1	0.317812229300928	-0.0495436952939658	1	1	0.325341953576531	0	20	0	8	5	2.95041688262339	5	3.22168216811022	0.870967741935484	31
4242	0.4921875	0.231111111111111	0.125	0.133333333333333	2	0.479166666666667	0.268292682926829	0.373729674796748	0.479166666666667	0.604166666666667	0.159182008129799	0.683366092075479	0.623421583522204	0.346368184955142	0.100530026335197	0.770421608830796	0.744762584754432	0.368951248166983	0.0211762642281785	0.762665190121264	0.757530593910666	0.385672202155352	3	10	0	8	2	4.0033922108775	2	1.62418349005991	0.760869565217391	23
4255	0.6484375	0.619897959183674	0.125	0.0714285714285714	4	0.479166666666667	0.645833333333333	0.5625	0.479166666666667	0.645833333333333	-0.0489969210324006	0.861543037940453	0.868010134936067	0.688758116883117	-0.0408942763776253	0.916565301196916	0.919843253348033	0.362639424782645	-0.0517952497194529	0.916201195760962	0.92032783542102	0.390003752829076	1	10	1	8	9	4.18233033614768	9	7.32192992148441	0.409090909090909	22
4257	0.4296875	0.46141975308642	0.625	0.722222222222222	2	1e-04	1e-04	1e-04	0.125	0.3125	-0.00986167114529417	-0.507198492573971	-0.49248014420098	0.453252655228758	-0.00986399449707551	-0.507164151334868	-0.492442704708423	0.453264021014964	-0.00986399449707551	-0.507164151334868	-0.492442704708423	0.453264021014964	14	5	7	4	2	0.330562242706472	2	29.221631249921	0.661764705882353	34
4258	0.331111111111111	0.672839506172839	0.4	0.166666666666667	4	1e-04	0.520833333333333	0.260466666666667	0.229166666666667	0.520833333333333	0.14723984730016	0.570980196063132	0.496904489992186	0.542098403388726	0.311574732835849	0.532496160502071	0.320908366097993	0.389462681500339	0.0824830692709112	0.477135006414436	0.430130413865956	0.495678064019739	6	14	3	7	9	7.23312418597189	9	13.1387412372321	0.575757575757576	33
4261	0.691111111111111	0.677685950413223	0.266666666666667	0.545454545454545	5	0.270833333333333	0.108108108108108	0.189470720720721	0.270833333333333	0.25	0.0658693692148262	0.430905756405911	0.390776595008192	0.70980928980929	0.0486212435934117	0.429284127177643	0.400117073269553	0.628685163755825	0.041550922988433	0.440980096198652	0.416745326163425	0.625447049226682	7	15	8	3	14	17.4593468783134	14	38.1115422340993	0.405405405405405	37
4262	0.405612244897959	0.517777777777778	0.357142857142857	0.4	4	0.0635451505016724	0.128329297820823	0.0959372241612478	0.270833333333333	0.520833333333333	-0.0249401260080256	0.196627992948222	0.216176646161	0.483923250015204	-0.0145024247304168	0.0991220441558877	0.112000194495837	0.480299456112199	-0.024399191919283	0.096405133784999	0.117927002146445	0.484163174190743	6	11	3	5	9	7.79545978417859	9	13.4308799363014	0.706896551724138	29
4263	0.451171875	0.491493383742911	0.4375	0.434782608695652	2	0.0153846153846154	0.0612244897959183	0.0383045525902669	0.1875	0.270833333333333	-0.0125680098426475	0.0971015847284737	0.108308373862378	0.488843253788906	-0.0108697281582809	0.100852559837568	0.110520955256418	0.488926868662867	-0.0139663126433976	0.0994038010366284	0.111808560369695	0.490049611905745	8	15	6	6	2	1.89163167612085	2	23.7061621326308	0.602564102564103	39
4264	0.470703125	0.385633270321361	0.4375	0.347826086956522	3	0.0365591397849462	0.0515463917525775	0.0440527657687619	0.1875	0.3125	-0.017611330323054	0.0958284637028312	0.111476543789928	0.432870265750701	-0.0147482499580168	-0.0982684806036684	-0.082306355935186	0.437358016165773	-0.0133923123020428	-0.0987891816723285	-0.084268321689057	0.436643220096824	8	15	6	6	5	4.14453314150389	5	25.9902844221897	0.705128205128205	39
4265	0.322485207100592	0.49	0.384615384615385	0.35	7	1e-04	0.166666666666667	0.0833833333333334	0.291666666666667	0.395833333333333	-0.00995818765050791	0.164629997181683	0.172866745343527	0.439634558989398	0.0445709996884783	-0.127820302187207	-0.180433398839135	0.42898055685353	-0.00511406453436526	-0.122783803056664	-0.1170710297212	0.444487052882424	9	10	2	8	27	15.4327204381632	27	9.27968159913733	0.742424242424242	33
