he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
2635	0.489795918367347	0.386621315192744	0.285714285714286	0.428571428571429	2	0.263157894736842	1e-04	0.131628947368421	0.354166666666667	0.25	0.155095541401274	0.331210191082803	0.20844327176781	0.451190476190476	0.169270895694943	0.389414898570726	0.265000951254673	0.437248633749562	0.113616048532546	0.343779576631514	0.259665721291457	0.458247642569065	8	16	7	10	2	0.279115674485412	2	21.3909068424304	0.583333333333333	42
2636	0.42125	0.193905817174515	0.15	0	4	0.4375	0.479166666666667	0.458333333333333	0.4375	0.479166666666667	0.0750655796313536	0.781213200811192	0.763456960438765	0.325196958091695	-0.00861250855596688	0.826926962603287	0.828404827494652	0.35392974904504	-0.00282551418806868	0.82708814174564	0.827575330096824	0.352408323721951	2	21	1	14	9	6.34826322319804	9	9.69208839854281	0.807692307692308	39
2638	0.169921875	0.0464852607709751	0.0625	0.0476190476190477	3	0.46218487394958	1e-04	0.23114243697479	0.5625	0.416666666666667	0.0269790741975883	0.494394994313901	0.480376020413799	0.104025326346755	0.390019372021354	0.833846136699068	0.727607967073425	0.177582152295851	-0.0306868484155128	0.787470528938743	0.793798211951592	0.248136148520097	2	21	0	13	5	2.84042152147099	5	2.07200746410929	0.945945945945946	37
2639	0.0487500000000001	0.46875	0.05	0.35	3	1e-04	0.145038167938931	0.0725690839694657	0.479166666666667	0.3125	0.316210526315789	0.488	0.251231527093596	0.267105263157895	0.348170143372554	0.334304354150183	-0.0212720989709074	0.266409699136783	0.262199027098786	0.290868365841708	0.0388578218190557	0.297548014546774	4	19	3	13	5	2.0983850193453	5	8.61062261208592	0.8	40
2642	0.544321329639889	0.48625	0.210526315789474	0.55	4	0.4375	1e-04	0.2188	0.4375	0.229166666666667	0.085164782821724	0.338558843917529	0.276983282166787	0.531959185906554	0.152753696913834	0.175053134243901	0.0263198992416245	0.460418933086405	0.0523950322625771	0.141002612490235	0.0935068760131395	0.498238504529556	9	14	5	10	9	3.62553843033219	9	17.6346843744681	0.487179487179487	39
2646	0.607421875	0	0.3125	0	3	0.320594479830149	1e-04	0.160347239915074	0.479166666666667	0.4375	0.629976561703862	0.817385101396107	0.506477483035163	0.273817567567568	0.643916500762844	0.865612100568613	0.62259442035565	0.238814201412302	0.490559553096867	0.819430112167605	0.645552509758359	0.334307852372239	3	18	2	13	5	0.406247981178978	5	5.74488201321318	0.662162162162162	37
2647	0.142011834319526	0.715277777777778	0	0.25	4	0.645833333333333	0.482014388489209	0.563923860911271	0.645833333333333	0.5625	0.291563983804768	0.810341351547604	0.732285422936305	0.448238573021182	0.0257697118215796	0.888018996596457	0.885056947251229	0.344015309870379	0.0638416010336421	0.888263636169984	0.880643741536275	0.342834077344438	1	14	2	8	9	8.94793999537638	9	10.8781298777178	0.66	25
2648	0.308390022675737	0.13265306122449	0.19047619047619	0.142857142857143	2	0.236363636363636	1e-04	0.118231818181818	0.395833333333333	0.375	0.0311594202898551	0.289855072463768	0.267015706806283	0.227380952380952	0.141038018366333	0.500075131438333	0.417989527765996	0.258267812681608	0.00416703204146495	0.467799177224744	0.465572199456028	0.285536277575204	3	22	3	13	2	2.27698812732276	2	12.4217901743102	0.869047619047619	42
2655	0.322265625	0.34375	0.1875	0.25	6	0.264367816091954	0.157894736842105	0.21113127646703	0.520833333333333	0.354166666666667	-0.0165951460645609	0.349570409339463	0.360188179947074	0.347324346405229	-0.0137432653382781	0.233744074661798	0.244132166853401	0.385876572294302	-0.0217137666069693	0.229952889799424	0.246318161339998	0.387345122377904	6	14	2	13	20	7.64104153005538	20	10.3810575624601	0.805555555555556	36
2656	0.72562358276644	0.727146814404432	0.523809523809524	0.421052631578947	5	0.161524500907441	0.266586248492159	0.2140553746998	0.25	0.3125	0.0411580568929788	0.394409640277242	0.368414821570687	0.75207591346788	0.0275761069270014	0.290533535521505	0.270414405145395	0.636124139380264	0.0253877156064207	0.287360680416035	0.26879710937834	0.636161181171701	9	14	9	7	14	8.75351180469612	14	33.494366991341	0.375	40
2657	0.541322314049587	0.659279778393352	0.318181818181818	0.368421052631579	5	0.259615384615385	0.283018867924528	0.271317126269956	0.3125	0.333333333333333	0.32600903197604	0.627475381185376	0.44728544373998	0.617793417536678	0.228282516592816	0.422544467042563	0.251726771294681	0.528590966397226	0.226850213196398	0.422247162197903	0.252728452282611	0.529137090561807	8	15	6	11	14	11.8385312983286	14	22.0547950038672	0.341463414634146	41
2659	0.297520661157025	0.459183673469388	0.181818181818182	0.428571428571429	2	0.241379310344828	0.0344827586206896	0.137931034482759	0.375	0.25	0.0484819090328136	0.257559550721327	0.219730600682529	0.387463075778447	0.0208749593690776	0.339541314422195	0.325460326137484	0.417498979928359	0.0251314190947279	0.323484753736837	0.3060446715444	0.41093013932015	9	16	4	13	2	2.36782807923342	2	15.9807617436838	0.732558139534884	43
2660	0.46875	0.36281179138322	0.35	0.476190476190476	2	0.145038167938931	1e-04	0.0725690839694657	0.354166666666667	0.229166666666667	0.0187255579425905	0.0429139269685156	0.0246499531519542	0.425113165966825	0.0414553679701263	0.101596293658703	0.0627419148560865	0.424925025436578	0.0107026602841123	0.0900397400040358	0.0801953836676726	0.435222506972734	10	14	7	9	2	2.60855816894588	2	22.5170550688355	0.695121951219512	41
2662	0.165289256198347	0.46875	0.0909090909090909	0.45	2	0.290322580645161	0.0204081632653062	0.155365371955234	0.416666666666667	0.270833333333333	0.183735174313064	0.329277746050716	0.178303128050592	0.318736471861472	0.0821351855403911	0.428990780311725	0.377893987553651	0.383303987739084	0.113059984022232	0.404655470553573	0.328765735312871	0.363457906030793	9	16	1	15	2	5.4065399613551	2	4.02336056303197	0.773809523809524	42
2663	0.502551020408163	0.56198347107438	0.0714285714285714	0	4	0.604166666666667	0.645833333333333	0.625	0.604166666666667	0.645833333333333	0.120767143414514	0.938615652812722	0.93018419781801	0.572936194240542	0.00673436938225413	1	1	0.325175954331903	0.00406684641905276	1	1	0.324545198559653	1	13	0	10	9	3.80289137489751	9	3.51039120148384	0.58	25
2666	0.277777777777778	0.512345679012346	0.2	0.111111111111111	3	0.162790697674419	0.458333333333333	0.310562015503876	0.541666666666667	0.458333333333333	0.504819762706456	0.824296977991989	0.645173597863411	0.427012056044314	0.382533467900091	0.770756909191018	0.628736006096783	0.387857038280812	0.316942267845597	0.758638782150874	0.646645947352269	0.426178421593364	3	16	2	11	5	0.658338814807589	5	6.16967330518518	0.409090909090909	33
2668	0.742382271468144	0.661157024793388	0.526315789473684	0	4	0.170305676855895	0.645833333333333	0.408069505094614	0.3125	0.645833333333333	-0.0190981473529549	0.54802862005991	0.556498673740053	0.751594896331738	0.0206279076579462	0.520636055616291	0.5105395098227	0.50493681145285	-0.0295253238977739	0.582643878582529	0.59461305931032	0.514002299626283	7	9	3	10	9	14.120298148119	9	10.40528854363	0.316666666666667	30
2673	0.17687074829932	0.172335600907029	0.19047619047619	0.0952380952380952	3	1e-04	0.288135593220339	0.144117796610169	0.395833333333333	0.395833333333333	-0.0163461538461538	0.192307692307692	0.205298013245033	0.179761904761905	0.0998988549514925	0.498403863733498	0.442733587190948	0.245251031732101	-0.0284949727923488	0.446882140651666	0.462206550366865	0.260118468841318	4	20	2	15	5	2.29618253343816	5	6.09801697506307	0.904761904761905	42
2674	0.59375	0.566358024691358	0.3	0.555555555555556	6	0.328671328671329	0.00962861072902333	0.169149969700176	0.375	0.291666666666667	-0.00578419780894252	0.295764270614005	0.29981428330238	0.601344217024042	0.0398309479623156	0.092290992776473	0.0546362587950797	0.536435597086082	-0.00649193390728256	0.0759234769725586	0.0818838264901914	0.556854359289201	10	13	5	9	20	9.86263399133377	20	26.3925245560287	0.605263157894737	38
2679	0.619113573407202	0.36625	0.157894736842105	0.35	3	0.458333333333333	0.0226876090750436	0.240510471204188	0.458333333333333	0.3125	0.344411960350626	0.669723621978484	0.496213539529859	0.508966152387205	0.352377616188175	0.683502098144365	0.511292522051558	0.417944869354332	0.233798478573682	0.655150363425113	0.549923059493626	0.48307366779477	3	20	7	8	5	11.4807741775857	5	23.5315787682601	0.474358974358974	39
2680	0.341796875	0.341796875	0.3125	0.4375	2	0.0447761194029851	1e-04	0.0224380597014925	0.479166666666667	0.395833333333333	-0.0300952380952381	-0.0971428571428572	-0.0650887573964496	0.352083333333333	-0.0288346350390403	-0.0737283478834461	-0.0436354991516223	0.358960290544138	-0.0308068554614446	-0.0752977590936486	-0.0431612415036642	0.359303226712623	10	8	2	11	2	7.29472589110248	2	13.1222579060081	0.78125	32
2682	0.36281179138322	0.106481481481482	0.285714285714286	0.111111111111111	3	0.118881118881119	1e-04	0.0594905594405595	0.354166666666667	0.458333333333333	0.11086809576313	0.276756774726158	0.186573756011385	0.252178002178002	0.15090656156906	0.18555540752202	0.040806870462913	0.265271062710234	0.0885218225804964	0.125641532937255	0.0407247384263753	0.279667305291407	5	16	2	15	5	1.67854643821072	5	6.48386860976767	0.846153846153846	39
2688	0.42	0.375	0.0666666666666667	0.277777777777778	2	0.583333333333333	0.148936170212766	0.36613475177305	0.583333333333333	0.395833333333333	-0.043519929227896	0.542930161694599	0.561992228894383	0.415102639296188	0.117983702739722	0.679134628142885	0.636213783289733	0.367449389996792	-0.0438137988596902	0.665144397974473	0.679199870329997	0.40898936065234	3	14	3	12	2	0.0752531662226252	2	7.56964199858774	0.727272727272727	33
2690	0.498866213151927	0.4921875	0.380952380952381	0.25	2	0.134020618556701	0.326315789473684	0.230168204015193	0.3125	0.458333333333333	-0.023815020602485	0.355313124325453	0.370309223149346	0.515053318624747	-0.00953542750146035	0.418931918535297	0.424420316875049	0.486402669183938	-0.0289136889711375	0.407532126340056	0.424181172813064	0.488951117140124	9	13	3	12	2	1.88414817406142	2	8.72577923815033	0.513513513513513	37
2693	0.444444444444444	0	0.166666666666667	0	2	0.454545454545455	1e-04	0.227322727272727	0.625	0.458333333333333	0.712216576931827	0.897626450291954	0.644268774703557	0.175694444444444	0.693818784687701	0.949550817926922	0.835230969275432	0.172785811765593	0.461282176965391	0.890131917958298	0.796056344631754	0.290620826115235	1	20	1	9	2	6.44583144986061	2	10.4252665242304	0.75	32
2696	0.49875	0.39875	0.55	0.45	2	1e-04	1e-04	1e-04	0.270833333333333	0.270833333333333	0.0604388208372594	-0.0230179028132993	-0.0888252148997135	0.459210526315789	0.0604210726152118	-0.0230131937605502	-0.0887996356069753	0.459221310008305	0.0604210726152118	-0.0230131937605502	-0.0887996356069753	0.459221310008305	13	11	7	8	2	1.09255256403258	2	23.2380311664498	0.625	40
2697	0.277777777777778	0.495	0.0666666666666667	0.2	2	0.583333333333333	0.375	0.479166666666667	0.583333333333333	0.375	0.124192533871145	0.703471480346249	0.661422708618331	0.421933621933622	0.0209974399222505	0.772850801114471	0.767978953121952	0.374700645091888	0.0183893211126987	0.768340324192112	0.764000452735004	0.373075439936212	4	15	1	14	2	2.67549661927589	2	4.56878519215257	0.671428571428571	35
2699	0.505165289256198	0.545	0.409090909090909	0.4	3	0.105084745762712	0.153439153439153	0.129261949600933	0.270833333333333	0.291666666666667	-0.00690916356950138	0.245572050975141	0.25074875041319	0.540221861471861	-0.0096781120369899	0.279698978921736	0.286603311995066	0.524901189686019	-0.0124606427850539	0.278700244441513	0.287577486889414	0.525793575362682	10	15	7	9	5	0.647734949647693	5	24.0043223726107	0.55952380952381	42
2702	0.822265625	0.622448979591837	0.0625	0.380952380952381	7	0.5625	0.240677966101695	0.401588983050847	0.5625	0.270833333333333	0.135364953259805	0.716711867635027	0.672361034365873	0.742412437948152	0.119993474729358	0.644783209521345	0.59634754938958	0.487918924572524	0.0637102561950718	0.627485502601674	0.602137586294081	0.512776516772589	4	18	5	9	27	10.4603895632949	27	18.5894428917855	0.324324324324324	37
2705	0.762345679012346	0.555401662049861	0.333333333333333	0.315789473684211	6	0.391549295774648	0.275039745627981	0.333294520701314	0.416666666666667	0.354166666666667	0.132533078943176	0.588864128615164	0.526050087438545	0.684300842195579	0.0907897825901548	0.396970425436132	0.336754511754415	0.522841413984205	0.0730902832226925	0.391881638327668	0.343929240717589	0.53097700677319	9	14	3	10	20	13.9593246133056	20	16.2501760689127	0.378378378378378	37
2707	0.523668639053254	0.603550295857988	0.615384615384615	0.769230769230769	7	1e-04	1e-04	1e-04	0.479166666666667	0.395833333333333	0.0614558472553699	-0.116945107398568	-0.190082644628099	0.581730769230769	0.0924692486845868	-0.861647149566244	-1.05133230677627	0.562486213713954	0.0924692486845868	-0.861647149566244	-1.05133230677627	0.562486213713954	8	7	9	1	27	10.7100714090807	27	37.0462018356698	0.596153846153846	26
2708	0.299307958477509	0.359861591695502	0.352941176470588	0.117647058823529	3	1e-04	0.479166666666667	0.239633333333333	0.4375	0.479166666666667	-0.021423969072165	0.298969072164949	0.313672922252011	0.342830882352941	0.188058045234593	0.539912909264181	0.433349775762294	0.338798849778903	-0.0315495211511751	0.410563579880885	0.428591252253868	0.388132938944508	3	19	5	6	5	5.04790150636862	5	18.3540007333083	0.794117647058823	34
2713	0.42125	0.48	0.15	0.4	3	0.4375	0.0909090909090909	0.264204545454545	0.4375	0.291666666666667	0.0166204986149585	0.421052631578947	0.411267605633803	0.467105263157895	0.0548087468439385	0.325281238415441	0.286156363242228	0.436786550195148	-0.0011727431266178	0.304767966670524	0.305582340208047	0.452092672835318	9	15	2	13	5	5.05747347489545	5	9.1290064127218	0.6625	40
2715	0.277777777777778	0	0.0476190476190477	0	2	0.458333333333333	1e-04	0.229216666666667	0.458333333333333	0.458333333333333	0.124098456832464	0.856570356122321	0.836249125262421	0.148947258703356	0.42658897446257	0.968668807837476	0.945359976060526	0.196433976040725	0.0158389855357015	0.916784985089636	0.915445731249921	0.273301088086579	1	23	0	16	2	1.90795795912485	2	0.592592768796026	0.914634146341463	41
2716	0.542355371900826	0.481859410430839	0.318181818181818	0.285714285714286	4	0.260504201680672	0.255539143279173	0.258021672479922	0.3125	0.3125	-0.0102994230917933	0.424190605305876	0.430060651789754	0.530452200474889	-0.0161320641367743	0.367554671765228	0.377595343601279	0.488257072666977	-0.0163855568397609	0.367518657278605	0.377715141202946	0.488370799840397	8	17	4	13	9	10.2723721459257	9	17.748601737849	0.616279069767442	43
2719	0.152777777777778	0.332409972299169	0.166666666666667	0.421052631578947	2	1e-04	1e-04	1e-04	0.479166666666667	0.3125	0.0408392329984205	-0.138218114225827	-0.186681266983007	0.250528347896769	0.0408082223662711	-0.13801005678195	-0.186425992505227	0.250582249716696	0.0408082223662711	-0.13801005678195	-0.186425992505227	0.250582249716696	8	14	2	12	2	2.21618676810521	2	10.1249223259448	0.851351351351351	37
2720	0.508310249307479	0.13875	0.263157894736842	0.15	3	0.317773788150808	1e-04	0.158936894075404	0.416666666666667	0.395833333333333	0.113723143602596	0.44989020912902	0.379302543104756	0.330480176532808	0.262162461782329	0.508977442686087	0.334511282117696	0.310510242596475	0.062780084959972	0.465481091627541	0.429676109315678	0.372495581437776	6	18	2	12	5	5.12934158639793	5	13.4310282610208	0.794871794871795	39
2722	0.0997229916897509	0.451557093425605	0	0.294117647058823	3	0.520833333333333	0.211136890951276	0.365985112142305	0.520833333333333	0.416666666666667	0.124347434453137	0.561610861020084	0.499357215146017	0.277421133572108	0.0129992973512946	0.748401436257789	0.745087756202175	0.357719514113022	0.0160023428159992	0.732223903125111	0.727869172329933	0.353610514433315	3	18	2	12	5	5.97140403972688	5	6.0095228653952	0.833333333333333	36
2724	0.455678670360111	0.46875	0.210526315789474	0.416666666666667	4	0.367983367983368	0.0588235294117647	0.213403448697566	0.4375	0.520833333333333	0.0362370124735006	0.420102145493891	0.398298272488739	0.482502488144722	0.0600809932362867	0.389201968887132	0.350158868245531	0.452367197296442	0.00993303531492387	0.354930718227902	0.348458937848427	0.472556539549129	6	14	2	8	9	7.54223116975672	9	10.1928769048848	0.693548387096774	31
2729	0.649659863945578	0.655328798185941	0.333333333333333	0.571428571428571	6	0.321799307958477	0.0683918669131239	0.195095587435801	0.333333333333333	0.1875	-0.0193825042881647	0.315608919382504	0.328621908127208	0.673809523809524	-0.000263903199289679	0.216515237755229	0.216721947339259	0.587811911631447	-0.0188853740139183	0.19778307901008	0.21265243230495	0.596327766440296	11	13	7	10	20	6.58432413075621	20	25.1300539266594	0.416666666666667	42
2730	0.52125	0.48375	0.15	0.3	4	0.4375	0.23444976076555	0.335974880382775	0.4375	0.333333333333333	-0.038265639284315	0.553349875930521	0.569811320754717	0.523026315789474	-0.004178510144298	0.538206981939456	0.540128559418996	0.450087994068379	-0.0341368113861169	0.526764107943444	0.542385604258446	0.460412108757259	6	17	3	13	9	6.75053349381762	9	12.5403620845999	0.6625	40
2731	0.612654320987654	0.71141975308642	0.444444444444444	0.666666666666667	5	0.159124087591241	0.0324748040313549	0.0957994458112979	0.375	0.25	0.0880841545251194	0.260020554984584	0.18854415274463	0.684640522875817	0.0732251870413088	0.0807271316739235	0.0080946790177272	0.649327965214082	0.0782510758534524	0.0765948593829063	-0.0017968195320428	0.645626812779133	12	7	8	8	14	10.2162122842656	14	24.8528258916519	0.416666666666667	36
2732	0.541666666666667	0.63840830449827	0.333333333333333	0.294117647058823	3	0.238095238095238	0.369202226345084	0.303648732220161	0.416666666666667	0.416666666666667	0.0217833906007849	0.499942038511189	0.488806511069232	0.614807741278329	0.0135654454842986	0.527265244163308	0.520764197003637	0.511372816221931	-0.00219196430066821	0.522663282394123	0.523707298991403	0.517333487954421	7	16	3	8	5	1.55214885563929	5	11.6620238437462	0.471428571428571	35
2733	0.496913580246914	0.13875	0.277777777777778	0.05	4	0.282868525896414	0.4375	0.360184262948207	0.4375	0.4375	0.147341389213242	0.580792266316952	0.508352195849825	0.321154158544509	0.00913391470605119	0.675124971042954	0.672130236589267	0.378668594247614	0.0351964663671651	0.702275352299349	0.691414223391565	0.371076256626908	3	19	3	12	9	8.52571895738303	9	15.9809808863463	0.789473684210526	38
2735	0.66625	0.583984375	0.35	0.1875	3	0.311193111931119	0.479166666666667	0.395179889298893	0.354166666666667	0.479166666666667	0.0179800069860384	0.585786933443232	0.578203020810719	0.658558006535948	-0.00469804071838352	0.593347033437066	0.595248572126041	0.489375440869917	-0.00743656989519912	0.612749279629999	0.6156078388039	0.487830999621723	6	13	4	12	5	7.61018902851902	5	14.9064825408092	0.416666666666667	36
2739	0.452380952380952	0.46141975308642	0.238095238095238	0.277777777777778	3	0.310344827586207	0.248434237995825	0.279389532791016	0.375	0.395833333333333	0.186279867614137	0.560097724608154	0.459393644222574	0.474301224301224	0.101273116820328	0.485146952695224	0.427130692382051	0.452630761626968	0.0997255137840098	0.484029733614176	0.426874498515962	0.453713503004195	6	17	4	11	5	2.42129127958696	5	13.0801612236142	0.538461538461538	39
2740	0.69375	0.679930795847751	0.25	0.470588235294118	7	0.395833333333333	0.181954887218045	0.288894110275689	0.395833333333333	0.354166666666667	0.0624007928488044	0.5403189879292	0.509725468446698	0.716642062230298	0.0494225823160719	0.297286931645487	0.260751354617001	0.556838585076172	0.0355332581034217	0.288561444216261	0.262350348769177	0.570884919376093	7	16	5	8	27	11.9921564330934	27	21.4162347132049	0.351351351351351	37
2742	0	0.415123456790124	0	0.5	3	1e-04	1e-04	1e-04	0.520833333333333	0.3125	0.722533718149183	0.673230072054392	-0.177692387579188	0.206542256542257	0.722430847049842	0.673208615280945	-0.177333220373143	0.206605263999701	0.722430847049842	0.673208615280945	-0.177333220373143	0.206605263999701	6	17	3	10	5	2.50139269103209	5	9.75821769606622	0.635135135135135	37
2744	0.43125	0.317174515235457	0.15	0.263157894736842	4	0.4375	0.0930787589498807	0.26528937947494	0.4375	0.375	-0.0141090915980771	0.467206975382362	0.474619615353177	0.390437502279608	0.103030581192779	0.514644267225955	0.458893778765095	0.378871575366965	-0.0236054504708953	0.467318642474267	0.479602851586341	0.412239093799622	5	19	3	11	9	6.32191710138384	9	12.2832258288431	0.769230769230769	39
2752	0.21875	0.480609418282548	0.0833333333333334	0.421052631578947	3	0.448275862068965	0.0660522273425499	0.257164044705758	0.645833333333333	0.3125	0.0514978436469028	0.303541106686408	0.265727664772622	0.395388150576664	0.0281005841818824	0.42995984539038	0.413478241336553	0.424977769555041	0.00674947926618751	0.391194428413645	0.387057384941948	0.417755602760159	5	13	4	8	5	2.94395634905651	5	13.5994591653348	0.741935483870968	31
2753	0.265927977839335	0.481859410430839	0.105263157894737	0.428571428571429	2	0.432835820895523	0.0585305105853051	0.245683165740414	0.479166666666667	0.25	0.109462128737821	0.375288906272323	0.298501373285496	0.392017873631447	0.0723947037163682	0.473429018229812	0.432332928800808	0.416102575065107	0.0474009493871206	0.460942652408137	0.434119373470878	0.415122791813501	6	17	4	12	2	0.235149535332369	2	11.6740915670805	0.7125	40
2754	0	0.169921875	0	0.0625	2	1e-04	0.46218487394958	0.23114243697479	0.625	0.520833333333333	0.035040989770103	0.664622469679601	0.65244375484872	0.0959077380952381	0.394556141410012	0.952832644875742	0.922094584898251	0.186862798300947	-0.0419546189959857	0.933269312214073	0.935956243612387	0.246335013023597	0	16	1	12	2	2.79571059728708	2	3.84919756498471	0.95	30
2755	0.621107266435986	0.543367346938776	0.117647058823529	0.285714285714286	4	0.520833333333333	0.310769230769231	0.415801282051282	0.520833333333333	0.5	-0.0237970572677061	0.680261509303734	0.687693485318683	0.619738551705443	0.000247530698180006	0.709821934461031	0.70975008869784	0.443699269478881	-0.0327082861090436	0.703157224093845	0.712558928887289	0.464111563101295	5	14	1	10	9	3.37770127856198	9	4.02894029858178	0.532258064516129	31
2757	0.26125	0.39875	0.2	0.35	3	0.132791327913279	0.0651085141903171	0.0989499210517983	0.416666666666667	0.3125	0.0264570191130779	0.212880143112701	0.191489361702128	0.340131578947369	0.00802317829718805	0.105655136769702	0.0984216126188521	0.370232570941518	0.0156490518545751	0.103584892817339	0.0893338307119429	0.366979162562463	7	17	3	12	5	4.62280832606028	5	15.7564217835347	0.7875	40
2760	0.768518518518518	0.626984126984127	0.444444444444444	0.333333333333333	7	0.267175572519084	0.291666666666667	0.279421119592875	0.375	0.291666666666667	0.00991500612236015	0.470619295181031	0.465317919075144	0.719334719334719	-0.00429772993977208	0.386717070679682	0.389341515929647	0.580204070119837	-0.00222625507405247	0.387121521110332	0.38848291412563	0.579846581069428	10	11	5	12	27	22.7733662090963	27	23.8323999138297	0.448717948717949	39
2762	0.497777777777778	0.484429065743945	0.133333333333333	0.117647058823529	2	0.5625	0.479166666666667	0.520833333333333	0.5625	0.479166666666667	-0.0274634906574401	0.752648276944664	0.759259842024105	0.519232026143791	-0.0277497956438114	0.814070570610565	0.819090764914272	0.376804170618516	-0.0337107900496013	0.81311212064219	0.819206802176417	0.377883049352876	1	18	3	9	2	2.51031962997196	2	9.20096054279168	0.53125	32
2766	0	0.53125	0	0.0833333333333334	3	1e-04	0.604166666666667	0.302133333333333	0.6875	0.604166666666667	0.493136010810989	0.926907167224246	0.855793991416309	0.301501035196687	0.619751968693614	1	1	0.218424209333213	0.251442687241848	0.960531086938186	0.947273358513611	0.374662279155348	1	13	0	8	5	1.90711918343274	5	1.98952099194844	0.695652173913043	23
2769	0.462809917355372	0.444444444444444	0.454545454545455	0.285714285714286	2	0.00900900900900898	0.217391304347826	0.113200156678418	0.25	0.3125	0.144333494378883	0.318087597051762	0.203062877337653	0.466903865655993	0.127166011162201	0.362538264331412	0.269664399163254	0.466323641476895	0.11097703431298	0.327957932480196	0.244066696296802	0.470737319334633	10	15	5	12	2	0.864417387177119	2	15.3875684464392	0.511627906976744	43
2775	0.0997229916897509	0.18	0	0.1	2	0.520833333333333	0.285714285714286	0.40327380952381	0.520833333333333	0.416666666666667	-0.027876984000581	0.64171086882566	0.651428004760016	0.147120399751979	0.0236776011227705	0.896183972632511	0.89366624438108	0.29480454156086	-0.0395572416249335	0.889553654345321	0.893756359695941	0.303138591548664	2	20	0	16	2	5.65822157725432	2	1.063106928386	0.923076923076923	39
2777	0.325413223140496	0.277777777777778	0.136363636363636	0.333333333333333	2	0.395833333333333	1e-04	0.197966666666667	0.395833333333333	0.291666666666667	-0.0251563569216402	0.233945984996905	0.252744218156714	0.311216246411936	0.137438562924976	0.503804969845827	0.424742390713886	0.332257322949378	-0.0300457955733253	0.400450926862327	0.417939400641927	0.364690205776901	7	18	3	14	2	1.31868709722267	2	8.76591809853141	0.813953488372093	43
2778	0.513850415512465	0.46398891966759	0.421052631578947	0.315789473684211	5	0.0992592592592594	0.190053285968028	0.144656272613644	0.354166666666667	0.354166666666667	-0.00612182430364247	0.267217630853994	0.271676300578035	0.505847953216374	-0.0102657591177808	0.190582082038483	0.198806937029773	0.497316735001741	-0.0105263174931927	0.1875738777985	0.196036651260225	0.496738267690271	9	14	5	10	14	8.78550145395237	14	18.0394949786525	0.671052631578947	38
2784	0	0.332409972299169	0	0.105263157894737	2	1e-04	0.4375	0.2188	0.5625	0.4375	0.162053501647314	0.747167941178965	0.698271835590845	0.184124527003784	0.415241325809207	0.898545572269541	0.826502055962052	0.213485215304338	0.0412643078142659	0.86992617550872	0.864327754196011	0.29241013712794	1	19	1	14	2	0.157987689206337	2	2.97580405809633	0.888888888888889	36
2785	0.863321799307958	0.875432525951557	0.294117647058823	0.411764705882353	14	0.458333333333333	0.360215053763441	0.409274193548387	0.458333333333333	0.375	-0.0135086455331412	0.60806916426513	0.613293051359517	0.912683823529412	-0.0196118830982183	0.582389536571947	0.59042212988035	0.564956048872296	-0.0201696856038715	0.581647306464374	0.589918520968412	0.567225799813792	5	16	7	6	104	34.1435351065561	104	39.6410937290871	0.191176470588235	34
2787	0.30125	0	0.3	0	3	0.00207900207900222	1e-04	0.00108950103950111	0.375	0.458333333333333	0.116541353383459	0.142857142857143	0.0297872340425532	0.154605263157895	0.117335009731183	0.146314376031346	0.0328316707014035	0.155091591129086	0.115542439834594	0.146308033878798	0.0347847035627702	0.155405558222914	2	23	4	10	5	5.93666750435878	5	13.91673858165	0.9125	40
2788	0.3046875	0	0.125	0	2	0.418181818181818	1e-04	0.209140909090909	0.541666666666667	0.520833333333333	0.150776728601889	0.668595796527566	0.609756097560976	0.15530303030303	0.410677645249922	0.874910558110189	0.787740205540211	0.194191055282348	0.0266377975294763	0.84463736440522	0.840385588016004	0.27232106887478	0	20	2	10	2	4.40272955043633	2	6.45486176918442	0.909090909090909	33
2789	0.265927977839335	0	0.210526315789474	0	2	0.116279069767442	1e-04	0.0581895348837211	0.4375	0.479166666666667	0.12962962962963	0.333333333333333	0.234042553191489	0.137426900584795	0.182788021809446	0.539742431452806	0.436795371543278	0.162424721835195	0.0793136674489031	0.46162260462959	0.415243415334907	0.17940239970031	3	20	1	13	2	1.35317193989621	2	5.58404949523967	0.921052631578947	38
2792	0.689453125	0.547091412742382	0.125	0.315789473684211	6	0.541666666666667	0.268057784911718	0.404862225789192	0.541666666666667	0.354166666666667	0.0973255481504964	0.678793649887121	0.644161469891217	0.642345921622237	0.0846400426196171	0.650723008914585	0.618426621932435	0.455887931296761	0.0338516706162209	0.636540141547314	0.623805323262832	0.476246530527727	4	18	4	8	20	14.2734686376995	20	15.7844392048392	0.471428571428571	35
2795	0.155864197530864	0.0487500000000001	0.0555555555555556	0.05	3	0.474452554744526	1e-04	0.237276277372263	0.520833333333333	0.4375	-0.00806007482998199	0.487648199153042	0.491744774304874	0.103553443794672	0.37832226353116	0.88500747597024	0.815028724234323	0.18759107566717	-0.0400988374382544	0.845244732307913	0.851210998299693	0.250363360923001	0	22	2	13	5	5.81166342361934	5	8.70628258038389	0.947368421052632	38
